Timestamp,Event_Name,Event_Type,Department,Rating,Feedback_Comment
07-01-2025 05:08,Power BI Essentials,Workshop,MBA,5,"Power BI Essentials (Workshop) was very engaging, great venue, supportive volunteers."
04-01-2025 04:48,InnovateX Tech Expo,Tech Fest,MBA,5,"InnovateX Tech Expo (Tech Fest) was hands-on and practical, clear slides, excellent speakers."
05-05-2025 02:22,AI Ethics in Industry,Guest Lecture,BIO,5,"AI Ethics in Industry (Guest Lecture) was clear slides, great venue, well organized."
03-08-2025 04:19,Green Energy Futures,Seminar,EEE,1,Green Energy Futures (Seminar) had issues with crowd.
28-08-2024 20:14,Cybersecurity Basics,Workshop,CHE,2,Cybersecurity Basics (Workshop) had issues with timing.
10-09-2024 02:03,FinTech Innovation Sprint,Hackathon,IT,3,"FinTech Innovation Sprint (Hackathon) was average experience, slides were decent."
28-12-2024 00:10,UX Research in the Wild,Guest Lecture,IT,3,"UX Research in the Wild (Guest Lecture) was average experience, could be more interactive."
23-10-2024 01:55,Product Management Myths,Guest Lecture,EEE,5,"Product Management Myths (Guest Lecture) was useful takeaways, great venue."
17-04-2025 22:01,ByteBlast Coding Games,Tech Fest,CE,5,"ByteBlast Coding Games (Tech Fest) was good pace, excellent speakers."
19-01-2025 03:02,Careers in Data,Seminar,ECE,4,"Careers in Data (Seminar) was well organized, great venue, learnt a lot."
21-06-2025 01:01,Design Thinking in Practice,Seminar,AE,4,"Design Thinking in Practice (Seminar) was inspiring, great venue."
19-03-2025 17:26,Cybersecurity Basics,Workshop,CHE,4,"Cybersecurity Basics (Workshop) was very engaging, well organized."
26-01-2025 18:25,Stagecraft Theatre,Cultural Fest,CSE,4,"Stagecraft Theatre (Cultural Fest) was well organized, interactive sessions, good pace."
03-11-2024 04:29,Colours of India,Cultural Fest,IT,3,"Colours of India (Cultural Fest) was topics were fine, okay overall."
05-10-2024 02:18,InnovateX Tech Expo,Tech Fest,CE,4,"InnovateX Tech Expo (Tech Fest) was supportive volunteers, great venue, inspiring."
22-09-2024 23:54,Colours of India,Cultural Fest,IT,4,"Colours of India (Cultural Fest) was useful takeaways, supportive volunteers."
12-03-2025 05:05,Intro to Machine Learning,Workshop,EEE,3,"Intro to Machine Learning (Workshop) was could be more interactive, slides were decent."
29-09-2024 20:20,Product Management Myths,Guest Lecture,MBA,2,"Product Management Myths (Guest Lecture) had issues with wifi, registration."
17-04-2025 22:38,Rhythm & Beats Night,Cultural Fest,ME,4,"Rhythm & Beats Night (Cultural Fest) was very engaging, inspiring."
10-04-2025 21:41,Cloud & DevOps Fair,Tech Fest,MBA,3,"Cloud & DevOps Fair (Tech Fest) was slides were decent, average experience."
25-01-2025 04:56,Trends in 5G,Seminar,ECE,2,Trends in 5G (Seminar) had issues with air conditioning.
20-02-2025 23:44,Rhythm & Beats Night,Cultural Fest,CE,5,"Rhythm & Beats Night (Cultural Fest) was very engaging, excellent speakers, learnt a lot."
07-09-2024 00:06,IoT & Robotics Arena,Tech Fest,EEE,3,"IoT & Robotics Arena (Tech Fest) was could be more interactive, average experience."
14-10-2024 06:02,Campus Problem Solver,Hackathon,CHE,5,"Campus Problem Solver (Hackathon) was excellent speakers, inspiring."
01-12-2024 23:35,Python for Data Science,Workshop,CSE,4,"Python for Data Science (Workshop) was learnt a lot, very engaging."
02-12-2024 03:40,UX Research in the Wild,Guest Lecture,ECE,5,"UX Research in the Wild (Guest Lecture) was excellent speakers, well organized, supportive volunteers."
16-09-2024 20:11,Python for Data Science,Workshop,MBA,5,"Python for Data Science (Workshop) was well organized, inspiring."
18-11-2024 22:25,Fusion Music Evening,Cultural Fest,IT,5,"Fusion Music Evening (Cultural Fest) was well organized, good pace, interactive sessions."
03-07-2025 02:51,Web Dev Bootcamp,Workshop,EEE,2,"Web Dev Bootcamp (Workshop) had issues with seating, timing."
31-05-2025 00:15,Cybersecurity Basics,Workshop,EEE,3,"Cybersecurity Basics (Workshop) was topics were fine, slides were decent."
18-07-2025 05:45,FutureTech Showcase,Tech Fest,IT,4,"FutureTech Showcase (Tech Fest) was good pace, learnt a lot."
25-04-2025 02:02,Cybersecurity Basics,Workshop,CHE,4,"Cybersecurity Basics (Workshop) was good pace, great venue."
08-03-2025 21:23,FinTech Innovation Sprint,Hackathon,AE,3,"FinTech Innovation Sprint (Hackathon) was timing was manageable, could be more interactive."
21-09-2024 05:42,FutureTech Showcase,Tech Fest,AE,5,"FutureTech Showcase (Tech Fest) was well organized, hands-on and practical."
27-12-2024 03:27,Stagecraft Theatre,Cultural Fest,AE,4,"Stagecraft Theatre (Cultural Fest) was very engaging, excellent speakers."
19-02-2025 19:23,Leadership & Teams,Seminar,CSE,4,"Leadership & Teams (Seminar) was useful takeaways, good pace."
09-06-2025 02:21,Figma for Beginners,Workshop,MBA,4,"Figma for Beginners (Workshop) was useful takeaways, well organized, great venue."
07-10-2024 17:26,Colours of India,Cultural Fest,BIO,4,"Colours of India (Cultural Fest) was very engaging, inspiring, well organized."
04-12-2024 05:20,Colours of India,Cultural Fest,CSE,5,"Colours of India (Cultural Fest) was well organized, great venue, useful takeaways."
21-09-2024 17:21,Design Thinking in Practice,Seminar,ME,3,"Design Thinking in Practice (Seminar) was slides were decent, could be more interactive."
28-09-2024 22:57,Art & Craft Pop-up,Cultural Fest,ME,4,"Art & Craft Pop-up (Cultural Fest) was clear slides, great venue."
03-02-2025 19:22,Space Tech & You,Guest Lecture,AE,5,"Space Tech & You (Guest Lecture) was great venue, hands-on and practical."
20-02-2025 20:54,Space Tech & You,Guest Lecture,BIO,4,"Space Tech & You (Guest Lecture) was very engaging, clear slides, useful takeaways."
21-11-2024 04:12,Colours of India,Cultural Fest,IT,4,"Colours of India (Cultural Fest) was supportive volunteers, hands-on and practical, very engaging."
07-09-2024 19:50,The Entrepreneur’s Journey,Guest Lecture,IT,3,"The Entrepreneur’s Journey (Guest Lecture) was slides were decent, timing was manageable."
08-02-2025 04:16,Leadership & Teams,Seminar,CE,4,"Leadership & Teams (Seminar) was inspiring, very engaging."
07-10-2024 04:54,Web Dev Bootcamp,Workshop,MBA,2,Web Dev Bootcamp (Workshop) had issues with air conditioning.
04-01-2025 20:27,UX Research in the Wild,Guest Lecture,MBA,3,"UX Research in the Wild (Guest Lecture) was topics were fine, okay overall."
08-03-2025 00:58,AI Ethics in Industry,Guest Lecture,MBA,5,"AI Ethics in Industry (Guest Lecture) was excellent speakers, well organized, interactive sessions."
02-03-2025 19:05,Smart City Hack,Hackathon,IT,4,"Smart City Hack (Hackathon) was good pace, great venue, clear slides."
08-09-2024 21:13,Campus Problem Solver,Hackathon,CE,4,"Campus Problem Solver (Hackathon) was inspiring, excellent speakers."
17-11-2024 23:22,Careers in Data,Seminar,ECE,3,"Careers in Data (Seminar) was okay overall, could be more interactive."
03-07-2025 00:57,AI Ethics in Industry,Guest Lecture,CHE,5,"AI Ethics in Industry (Guest Lecture) was great venue, useful takeaways."
10-11-2024 17:18,Campus AI Day,Tech Fest,ME,3,"Campus AI Day (Tech Fest) was timing was manageable, topics were fine."
05-01-2025 03:30,Green Energy Futures,Seminar,CE,5,"Green Energy Futures (Seminar) was supportive volunteers, clear slides, interactive sessions."
11-06-2025 02:05,Green Energy Futures,Seminar,ECE,3,"Green Energy Futures (Seminar) was okay overall, topics were fine."
20-01-2025 03:52,Smart City Hack,Hackathon,CSE,4,"Smart City Hack (Hackathon) was well organized, good pace, excellent speakers."
05-12-2024 19:52,Fusion Music Evening,Cultural Fest,CE,3,"Fusion Music Evening (Cultural Fest) was okay overall, slides were decent."
21-04-2025 01:09,Trends in 5G,Seminar,BIO,4,"Trends in 5G (Seminar) was hands-on and practical, good pace."
08-03-2025 19:35,Product Management Myths,Guest Lecture,ECE,3,"Product Management Myths (Guest Lecture) was room was adequate, timing was manageable."
05-04-2025 00:28,FinTech Innovation Sprint,Hackathon,ME,2,"FinTech Innovation Sprint (Hackathon) had issues with timing, wifi."
14-08-2025 03:18,Web Dev Bootcamp,Workshop,AE,3,"Web Dev Bootcamp (Workshop) was okay overall, average experience."
23-09-2024 00:04,IoT & Robotics Arena,Tech Fest,MBA,5,"IoT & Robotics Arena (Tech Fest) was useful takeaways, learnt a lot, clear slides."
22-01-2025 18:37,Fusion Music Evening,Cultural Fest,CHE,5,"Fusion Music Evening (Cultural Fest) was useful takeaways, learnt a lot, inspiring."
18-11-2024 19:25,AI Ethics in Industry,Guest Lecture,CHE,5,"AI Ethics in Industry (Guest Lecture) was excellent speakers, inspiring."
01-04-2025 21:04,Intro to Machine Learning,Workshop,CSE,2,"Intro to Machine Learning (Workshop) had issues with food, air conditioning."
09-03-2025 01:37,Startup Funding 101,Guest Lecture,AE,5,"Startup Funding 101 (Guest Lecture) was great venue, excellent speakers, interactive sessions."
17-05-2025 05:38,Stagecraft Theatre,Cultural Fest,EEE,4,"Stagecraft Theatre (Cultural Fest) was well organized, useful takeaways, interactive sessions."
17-06-2025 05:18,Campus AI Day,Tech Fest,ME,4,"Campus AI Day (Tech Fest) was useful takeaways, supportive volunteers."
04-01-2025 23:53,Cloud & DevOps Fair,Tech Fest,ECE,4,"Cloud & DevOps Fair (Tech Fest) was clear slides, great venue, good pace."
10-01-2025 23:21,Campus Problem Solver,Hackathon,AE,1,"Campus Problem Solver (Hackathon) had issues with timing, seating."
08-02-2025 04:27,Dance Mania,Cultural Fest,IT,2,Dance Mania (Cultural Fest) had issues with venue.
24-01-2025 21:29,IoT & Robotics Arena,Tech Fest,BIO,4,"IoT & Robotics Arena (Tech Fest) was great venue, well organized, supportive volunteers."
02-02-2025 21:58,24hr HealthTech Hack,Hackathon,CE,5,"24hr HealthTech Hack (Hackathon) was hands-on and practical, inspiring."
19-03-2025 04:43,Campus Problem Solver,Hackathon,ECE,5,"Campus Problem Solver (Hackathon) was inspiring, learnt a lot."
24-09-2024 21:57,Stagecraft Theatre,Cultural Fest,CSE,3,"Stagecraft Theatre (Cultural Fest) was timing was manageable, average experience."
09-06-2025 17:23,Fusion Music Evening,Cultural Fest,ME,3,"Fusion Music Evening (Cultural Fest) was slides were decent, timing was manageable."
16-09-2024 22:57,Intro to Machine Learning,Workshop,CSE,4,"Intro to Machine Learning (Workshop) was well organized, inspiring."
05-08-2025 17:27,Web Dev Bootcamp,Workshop,MBA,4,"Web Dev Bootcamp (Workshop) was clear slides, good pace, excellent speakers."
19-06-2025 01:34,The Future of EVs,Seminar,AE,1,"The Future of EVs (Seminar) had issues with seating, too basic."
07-03-2025 17:22,Green Energy Futures,Seminar,EEE,5,"Green Energy Futures (Seminar) was hands-on and practical, well organized."
07-01-2025 03:38,Colours of India,Cultural Fest,CE,4,"Colours of India (Cultural Fest) was interactive sessions, learnt a lot."
26-06-2025 05:12,Rhythm & Beats Night,Cultural Fest,CSE,5,"Rhythm & Beats Night (Cultural Fest) was very engaging, interactive sessions, supportive volunteers."
27-03-2025 00:06,Web Dev Bootcamp,Workshop,AE,4,"Web Dev Bootcamp (Workshop) was supportive volunteers, interactive sessions, hands-on and practical."
04-08-2025 02:04,The Future of EVs,Seminar,EEE,4,"The Future of EVs (Seminar) was inspiring, hands-on and practical."
27-07-2025 22:47,Fusion Music Evening,Cultural Fest,AE,5,"Fusion Music Evening (Cultural Fest) was well organized, clear slides."
07-08-2025 18:42,The Entrepreneur’s Journey,Guest Lecture,AE,3,"The Entrepreneur’s Journey (Guest Lecture) was could be more interactive, slides were decent."
24-07-2025 05:09,FutureTech Showcase,Tech Fest,EEE,2,"FutureTech Showcase (Tech Fest) had issues with audio, wifi, air conditioning."
21-09-2024 06:06,Product Management Myths,Guest Lecture,CE,4,"Product Management Myths (Guest Lecture) was clear slides, learnt a lot."
24-07-2025 00:30,Fusion Music Evening,Cultural Fest,MBA,5,"Fusion Music Evening (Cultural Fest) was supportive volunteers, well organized."
10-06-2025 20:33,The Future of EVs,Seminar,IT,4,"The Future of EVs (Seminar) was supportive volunteers, well organized, useful takeaways."
15-07-2025 05:42,UX Research in the Wild,Guest Lecture,CE,3,"UX Research in the Wild (Guest Lecture) was room was adequate, timing was manageable."
03-06-2025 19:30,Product Management Myths,Guest Lecture,CHE,2,"Product Management Myths (Guest Lecture) had issues with seating, air conditioning."
05-08-2025 22:53,Campus AI Day,Tech Fest,ME,4,"Campus AI Day (Tech Fest) was supportive volunteers, clear slides, very engaging."
26-03-2025 06:08,ByteBlast Coding Games,Tech Fest,MBA,5,"ByteBlast Coding Games (Tech Fest) was supportive volunteers, hands-on and practical."
19-09-2024 03:49,Careers in Data,Seminar,EEE,5,"Careers in Data (Seminar) was inspiring, excellent speakers, supportive volunteers."
05-08-2025 23:45,Dance Mania,Cultural Fest,ECE,4,"Dance Mania (Cultural Fest) was learnt a lot, clear slides, excellent speakers."
13-02-2025 23:48,The Future of EVs,Seminar,CSE,5,"The Future of EVs (Seminar) was very engaging, learnt a lot."
09-02-2025 03:23,Smart City Hack,Hackathon,MBA,4,"Smart City Hack (Hackathon) was excellent speakers, inspiring."
09-01-2025 21:00,Design Thinking in Practice,Seminar,CSE,3,"Design Thinking in Practice (Seminar) was okay overall, topics were fine."
02-04-2025 03:39,Figma for Beginners,Workshop,ME,4,"Figma for Beginners (Workshop) was excellent speakers, very engaging, useful takeaways."
03-12-2024 04:35,Sustainability Hack Night,Hackathon,BIO,4,"Sustainability Hack Night (Hackathon) was well organized, supportive volunteers, clear slides."
25-08-2024 03:58,FutureTech Showcase,Tech Fest,CHE,4,"FutureTech Showcase (Tech Fest) was well organized, interactive sessions."
13-10-2024 23:44,Intro to Machine Learning,Workshop,MBA,3,"Intro to Machine Learning (Workshop) was could be more interactive, average experience."
18-01-2025 00:58,Stagecraft Theatre,Cultural Fest,ME,5,"Stagecraft Theatre (Cultural Fest) was well organized, hands-on and practical."
14-02-2025 00:34,Dance Mania,Cultural Fest,CHE,4,"Dance Mania (Cultural Fest) was good pace, interactive sessions, very engaging."
28-10-2024 20:58,Intro to Machine Learning,Workshop,IT,5,"Intro to Machine Learning (Workshop) was learnt a lot, supportive volunteers."
26-02-2025 04:53,Cloud & DevOps Fair,Tech Fest,CHE,3,"Cloud & DevOps Fair (Tech Fest) was average experience, okay overall."
26-07-2025 18:53,Campus AI Day,Tech Fest,EEE,5,"Campus AI Day (Tech Fest) was useful takeaways, well organized."
29-05-2025 21:42,InnovateX Tech Expo,Tech Fest,ECE,5,"InnovateX Tech Expo (Tech Fest) was inspiring, good pace, excellent speakers."
26-07-2025 18:54,Startup Funding 101,Guest Lecture,CE,4,"Startup Funding 101 (Guest Lecture) was hands-on and practical, good pace."
15-10-2024 01:58,Stagecraft Theatre,Cultural Fest,AE,2,"Stagecraft Theatre (Cultural Fest) had issues with projector, seating, venue."
02-12-2024 02:24,Rhythm & Beats Night,Cultural Fest,EEE,4,"Rhythm & Beats Night (Cultural Fest) was excellent speakers, inspiring."
19-03-2025 21:22,Leadership & Teams,Seminar,CE,3,"Leadership & Teams (Seminar) was could be more interactive, room was adequate."
25-04-2025 22:27,Cloud & DevOps Fair,Tech Fest,BIO,3,"Cloud & DevOps Fair (Tech Fest) was average experience, room was adequate."
01-05-2025 19:17,InnovateX Tech Expo,Tech Fest,ECE,5,"InnovateX Tech Expo (Tech Fest) was useful takeaways, interactive sessions."
20-01-2025 21:41,Rhythm & Beats Night,Cultural Fest,ECE,5,"Rhythm & Beats Night (Cultural Fest) was interactive sessions, learnt a lot, inspiring."
23-02-2025 05:55,InnovateX Tech Expo,Tech Fest,ME,2,InnovateX Tech Expo (Tech Fest) had issues with wifi.
01-11-2024 03:53,The Future of EVs,Seminar,ECE,4,"The Future of EVs (Seminar) was well organized, supportive volunteers."
28-02-2025 22:23,Web Dev Bootcamp,Workshop,MBA,4,"Web Dev Bootcamp (Workshop) was useful takeaways, hands-on and practical, excellent speakers."
26-03-2025 04:08,Campus AI Day,Tech Fest,IT,5,"Campus AI Day (Tech Fest) was hands-on and practical, good pace, inspiring."
24-03-2025 02:42,Python for Data Science,Workshop,ME,5,"Python for Data Science (Workshop) was very engaging, excellent speakers."
22-02-2025 02:13,Art & Craft Pop-up,Cultural Fest,BIO,5,"Art & Craft Pop-up (Cultural Fest) was useful takeaways, good pace."
04-04-2025 17:16,UX Research in the Wild,Guest Lecture,ME,5,"UX Research in the Wild (Guest Lecture) was inspiring, excellent speakers, good pace."
05-08-2025 02:01,Design Thinking in Practice,Seminar,MBA,1,Design Thinking in Practice (Seminar) had issues with projector.
12-02-2025 01:45,The Entrepreneur’s Journey,Guest Lecture,AE,3,"The Entrepreneur’s Journey (Guest Lecture) was average experience, room was adequate."
27-07-2025 04:27,UX Research in the Wild,Guest Lecture,AE,3,"UX Research in the Wild (Guest Lecture) was okay overall, topics were fine."
18-09-2024 17:53,FinTech Innovation Sprint,Hackathon,IT,5,"FinTech Innovation Sprint (Hackathon) was clear slides, useful takeaways."
02-02-2025 20:33,Figma for Beginners,Workshop,BIO,4,"Figma for Beginners (Workshop) was very engaging, excellent speakers, inspiring."
17-07-2025 23:37,Trends in 5G,Seminar,CHE,3,"Trends in 5G (Seminar) was average experience, timing was manageable."
05-05-2025 00:32,Python for Data Science,Workshop,BIO,4,"Python for Data Science (Workshop) was useful takeaways, inspiring, excellent speakers."
21-03-2025 17:47,Campus AI Day,Tech Fest,CSE,2,Campus AI Day (Tech Fest) had issues with venue.
24-07-2025 03:41,Rhythm & Beats Night,Cultural Fest,ECE,4,"Rhythm & Beats Night (Cultural Fest) was clear slides, supportive volunteers, learnt a lot."
05-06-2025 05:51,Careers in Data,Seminar,CSE,5,"Careers in Data (Seminar) was inspiring, great venue."
23-08-2024 22:34,Fusion Music Evening,Cultural Fest,MBA,4,"Fusion Music Evening (Cultural Fest) was excellent speakers, supportive volunteers, learnt a lot."
15-11-2024 00:20,Product Management Myths,Guest Lecture,CHE,5,"Product Management Myths (Guest Lecture) was supportive volunteers, excellent speakers, well organized."
30-11-2024 20:19,UX Research in the Wild,Guest Lecture,IT,4,"UX Research in the Wild (Guest Lecture) was hands-on and practical, useful takeaways."
11-02-2025 19:00,Smart City Hack,Hackathon,BIO,3,"Smart City Hack (Hackathon) was slides were decent, average experience."
26-07-2025 02:44,24hr HealthTech Hack,Hackathon,AE,4,"24hr HealthTech Hack (Hackathon) was inspiring, supportive volunteers."
16-09-2024 02:11,Power BI Essentials,Workshop,CSE,3,"Power BI Essentials (Workshop) was timing was manageable, room was adequate."
19-11-2024 05:04,Campus Problem Solver,Hackathon,BIO,4,"Campus Problem Solver (Hackathon) was supportive volunteers, useful takeaways."
30-06-2025 05:00,Python for Data Science,Workshop,IT,4,"Python for Data Science (Workshop) was clear slides, good pace, interactive sessions."
31-10-2024 23:50,Web Dev Bootcamp,Workshop,IT,5,"Web Dev Bootcamp (Workshop) was hands-on and practical, inspiring, very engaging."
02-06-2025 03:25,UX Research in the Wild,Guest Lecture,CHE,5,"UX Research in the Wild (Guest Lecture) was supportive volunteers, clear slides, great venue."
20-07-2025 19:44,Intro to Machine Learning,Workshop,AE,5,"Intro to Machine Learning (Workshop) was interactive sessions, great venue, very engaging."
25-04-2025 02:48,Art & Craft Pop-up,Cultural Fest,MBA,5,"Art & Craft Pop-up (Cultural Fest) was great venue, clear slides."
15-10-2024 17:36,UX Research in the Wild,Guest Lecture,IT,4,"UX Research in the Wild (Guest Lecture) was good pace, well organized, clear slides."
16-01-2025 03:28,Python for Data Science,Workshop,CSE,4,"Python for Data Science (Workshop) was hands-on and practical, very engaging."
22-02-2025 00:18,Python for Data Science,Workshop,EEE,5,"Python for Data Science (Workshop) was clear slides, well organized."
20-07-2025 01:36,Art & Craft Pop-up,Cultural Fest,CHE,3,"Art & Craft Pop-up (Cultural Fest) was slides were decent, average experience."
24-03-2025 05:55,Figma for Beginners,Workshop,EEE,4,"Figma for Beginners (Workshop) was good pace, supportive volunteers."
04-12-2024 03:07,Leadership & Teams,Seminar,CSE,5,"Leadership & Teams (Seminar) was supportive volunteers, hands-on and practical."
20-01-2025 00:23,Smart City Hack,Hackathon,MBA,4,"Smart City Hack (Hackathon) was supportive volunteers, learnt a lot."
12-05-2025 18:36,AI Ethics in Industry,Guest Lecture,ME,3,"AI Ethics in Industry (Guest Lecture) was average experience, room was adequate."
30-12-2024 17:33,Campus AI Day,Tech Fest,EEE,4,"Campus AI Day (Tech Fest) was very engaging, supportive volunteers, useful takeaways."
23-06-2025 18:01,Smart City Hack,Hackathon,CSE,2,Smart City Hack (Hackathon) had issues with audio.
30-05-2025 22:16,The Entrepreneur’s Journey,Guest Lecture,EEE,3,"The Entrepreneur’s Journey (Guest Lecture) was topics were fine, timing was manageable."
26-09-2024 05:44,Product Management Myths,Guest Lecture,CHE,4,"Product Management Myths (Guest Lecture) was very engaging, clear slides."
08-10-2024 22:26,Power BI Essentials,Workshop,CHE,3,"Power BI Essentials (Workshop) was timing was manageable, topics were fine."
05-07-2025 01:42,Cybersecurity Basics,Workshop,MBA,4,"Cybersecurity Basics (Workshop) was great venue, hands-on and practical, learnt a lot."
07-04-2025 21:09,Art & Craft Pop-up,Cultural Fest,CSE,4,"Art & Craft Pop-up (Cultural Fest) was interactive sessions, great venue."
06-08-2025 22:36,The Entrepreneur’s Journey,Guest Lecture,AE,2,The Entrepreneur’s Journey (Guest Lecture) had issues with timing.
13-05-2025 05:44,Campus AI Day,Tech Fest,EEE,5,"Campus AI Day (Tech Fest) was well organized, clear slides, great venue."
03-02-2025 01:17,Sustainability Hack Night,Hackathon,CSE,1,"Sustainability Hack Night (Hackathon) had issues with air conditioning, registration."
08-12-2024 03:52,ByteBlast Coding Games,Tech Fest,CHE,5,"ByteBlast Coding Games (Tech Fest) was interactive sessions, excellent speakers."
25-05-2025 05:08,Cybersecurity Basics,Workshop,IT,2,Cybersecurity Basics (Workshop) had issues with registration.
07-02-2025 17:17,Space Tech & You,Guest Lecture,ECE,4,"Space Tech & You (Guest Lecture) was well organized, inspiring."
03-06-2025 18:48,InnovateX Tech Expo,Tech Fest,ME,3,"InnovateX Tech Expo (Tech Fest) was slides were decent, could be more interactive."
31-03-2025 22:13,Web Dev Bootcamp,Workshop,IT,5,"Web Dev Bootcamp (Workshop) was inspiring, interactive sessions, good pace."
24-09-2024 05:59,24hr HealthTech Hack,Hackathon,CHE,5,"24hr HealthTech Hack (Hackathon) was interactive sessions, useful takeaways."
08-08-2025 21:50,Rhythm & Beats Night,Cultural Fest,ECE,5,"Rhythm & Beats Night (Cultural Fest) was clear slides, excellent speakers, hands-on and practical."
21-04-2025 19:46,FutureTech Showcase,Tech Fest,BIO,4,"FutureTech Showcase (Tech Fest) was good pace, interactive sessions, well organized."
04-08-2025 06:07,Intro to Machine Learning,Workshop,IT,4,"Intro to Machine Learning (Workshop) was interactive sessions, very engaging, hands-on and practical."
02-11-2024 18:14,UX Research in the Wild,Guest Lecture,MBA,4,"UX Research in the Wild (Guest Lecture) was clear slides, supportive volunteers."
25-01-2025 20:59,Cloud & DevOps Fair,Tech Fest,AE,4,"Cloud & DevOps Fair (Tech Fest) was clear slides, supportive volunteers, excellent speakers."
11-05-2025 19:22,UX Research in the Wild,Guest Lecture,MBA,4,"UX Research in the Wild (Guest Lecture) was good pace, interactive sessions."
29-11-2024 18:23,Intro to Machine Learning,Workshop,AE,3,"Intro to Machine Learning (Workshop) was slides were decent, could be more interactive."
16-04-2025 03:47,The Entrepreneur’s Journey,Guest Lecture,CSE,3,"The Entrepreneur’s Journey (Guest Lecture) was slides were decent, timing was manageable."
28-04-2025 22:34,FutureTech Showcase,Tech Fest,ECE,4,"FutureTech Showcase (Tech Fest) was excellent speakers, learnt a lot, useful takeaways."
26-09-2024 20:32,Cybersecurity Basics,Workshop,CE,4,"Cybersecurity Basics (Workshop) was hands-on and practical, useful takeaways."
08-06-2025 02:35,Sustainability Hack Night,Hackathon,MBA,5,"Sustainability Hack Night (Hackathon) was supportive volunteers, useful takeaways, very engaging."
27-12-2024 05:26,The Future of EVs,Seminar,ME,1,The Future of EVs (Seminar) had issues with audio.
25-04-2025 00:40,UX Research in the Wild,Guest Lecture,IT,5,"UX Research in the Wild (Guest Lecture) was great venue, very engaging, supportive volunteers."
20-11-2024 03:50,Careers in Data,Seminar,BIO,3,"Careers in Data (Seminar) was timing was manageable, okay overall."
29-09-2024 18:06,FutureTech Showcase,Tech Fest,ME,2,"FutureTech Showcase (Tech Fest) had issues with registration, wifi, food."
31-05-2025 21:46,Art & Craft Pop-up,Cultural Fest,CSE,4,"Art & Craft Pop-up (Cultural Fest) was useful takeaways, learnt a lot, well organized."
15-12-2024 05:49,Fusion Music Evening,Cultural Fest,ME,3,"Fusion Music Evening (Cultural Fest) was could be more interactive, topics were fine."
07-10-2024 23:35,Product Management Myths,Guest Lecture,ME,2,"Product Management Myths (Guest Lecture) had issues with too advanced, projector."
07-04-2025 19:23,Rhythm & Beats Night,Cultural Fest,CE,4,"Rhythm & Beats Night (Cultural Fest) was clear slides, very engaging."
28-04-2025 20:16,Dance Mania,Cultural Fest,ME,4,"Dance Mania (Cultural Fest) was great venue, well organized, learnt a lot."
06-12-2024 02:10,Careers in Data,Seminar,CE,3,"Careers in Data (Seminar) was okay overall, room was adequate."
20-07-2025 22:18,The Future of EVs,Seminar,BIO,2,"The Future of EVs (Seminar) had issues with timing, projector."
09-06-2025 19:36,The Entrepreneur’s Journey,Guest Lecture,EEE,2,"The Entrepreneur’s Journey (Guest Lecture) had issues with wifi, crowd, too advanced."
02-03-2025 20:45,Space Tech & You,Guest Lecture,MBA,5,"Space Tech & You (Guest Lecture) was clear slides, hands-on and practical."
05-05-2025 19:40,FinTech Innovation Sprint,Hackathon,MBA,5,"FinTech Innovation Sprint (Hackathon) was inspiring, useful takeaways, well organized."
12-01-2025 20:21,Intro to Machine Learning,Workshop,ECE,3,"Intro to Machine Learning (Workshop) was timing was manageable, room was adequate."
23-03-2025 05:33,Intro to Machine Learning,Workshop,MBA,5,"Intro to Machine Learning (Workshop) was interactive sessions, learnt a lot."
24-04-2025 20:49,AI Ethics in Industry,Guest Lecture,BIO,3,"AI Ethics in Industry (Guest Lecture) was room was adequate, topics were fine."
13-09-2024 19:48,Cybersecurity Basics,Workshop,IT,3,"Cybersecurity Basics (Workshop) was okay overall, average experience."
19-09-2024 19:28,Colours of India,Cultural Fest,ME,4,"Colours of India (Cultural Fest) was useful takeaways, very engaging."
14-01-2025 18:25,Figma for Beginners,Workshop,IT,5,"Figma for Beginners (Workshop) was supportive volunteers, interactive sessions."
25-06-2025 20:02,Campus Problem Solver,Hackathon,BIO,4,"Campus Problem Solver (Hackathon) was very engaging, learnt a lot, good pace."
12-04-2025 02:49,Colours of India,Cultural Fest,AE,4,"Colours of India (Cultural Fest) was very engaging, interactive sessions, great venue."
04-12-2024 02:07,ByteBlast Coding Games,Tech Fest,IT,5,"ByteBlast Coding Games (Tech Fest) was very engaging, excellent speakers, well organized."
21-11-2024 01:09,Art & Craft Pop-up,Cultural Fest,IT,5,"Art & Craft Pop-up (Cultural Fest) was useful takeaways, excellent speakers."
25-07-2025 20:09,Dance Mania,Cultural Fest,CSE,4,"Dance Mania (Cultural Fest) was excellent speakers, inspiring."
14-09-2024 04:45,Dance Mania,Cultural Fest,CSE,4,"Dance Mania (Cultural Fest) was clear slides, good pace, great venue."
11-10-2024 23:20,Smart City Hack,Hackathon,BIO,4,"Smart City Hack (Hackathon) was great venue, useful takeaways, interactive sessions."
27-05-2025 23:28,The Future of EVs,Seminar,CE,5,"The Future of EVs (Seminar) was hands-on and practical, useful takeaways."
22-10-2024 01:12,Python for Data Science,Workshop,CSE,3,"Python for Data Science (Workshop) was timing was manageable, slides were decent."
15-10-2024 19:39,Smart City Hack,Hackathon,MBA,3,"Smart City Hack (Hackathon) was topics were fine, could be more interactive."
